20090227,0.00285818
20090302,0.0185256
20090303,0.0184357
20090304,0.0186167
20090305,0.0330536
20090306,0.0431472
20090309,0.0458027
20090310,0.0558911
20090311,0.0612009
20090312,0.0462403
20090313,0.0358695
20090316,0.0180857
20090317,0.00777906
20090318,0.025215
20090319,0.0252881
20090320,0.0254486
20090323,0.0251899
20090324,0.0260697
20090325,0.00289155
20090326,0.0026278
20090327,0.00266246
20090330,0.0026124
20090331,0.00334203
20090401,0.00285304
20090402,0.00288577
20090403,0.0114924
20090406,0.0114924
20090407,0.00967255
20090408,0.00985544
20090409,0.00973223
20090413,0.00126032
20090414,0.000948447
20090415,0.00121412
20090416,0.0148554
20090417,0.018569
20090420,0.0184266
20090421,0.0184266
20090422,0.031683
20090423,0.0177337
20090424,0.0149865
20090427,0.0148383
20090428,0.0153266
20090429,0.0041416
20090430,0.0045016
20090501,0.00408577
20090504,0.00394908
20090505,0.00394973
20090506,0.00137904
20090507,0.00166652
20090508,0.00164599
20090511,0.00158952
20090512,0.0121578
20090513,0.0121732
20090514,0.0137531
20090515,0.0135567
20090518,0.0135567
20090519,0.00707806
20090520,0.00710501
20090521,0.0187725
20090522,0.0183297
20090526,0.019042
20090527,0.0139931
20090528,0.0144512
20090529,0.00176599
20090601,0.00139379
20090602,0.00101262
20090603,0.00156449
20090604,0.0025078
20090605,0.00287743
20090608,0.00320085
20090609,0.00330481
20090610,0.00297753
20090611,0.00225369
20090612,0.00660576
20090615,0.0159069
20090616,0.0173086
20090617,0.0273331
20090618,0.0542115
20090619,0.0501508
20090622,0.0513158
20090623,0.0501625
20090624,0.0404543
20090625,0.0135156
20090626,0.0260264
20090629,0.0257034
20090630,0.0250913
20090701,0.0251772
20090702,0.025321
20090706,0.0117886
20090707,0.00200727
20090708,0.00198802
20090709,0.00183016
20090710,0.00197262
20090713,0.00873367
20090714,0.00842565
20090715,0.0133905
20090716,0.0132968
20090717,0.0132442
20090720,0.00634451
20090721,0.00638302
20090722,0.00120256
20090723,0.00120256
20090724,0.00120256
20090727,0.00120513
20090728,0.00137262
20090729,0.00135337
20090730,0.00147657
20090731,0.00140599
20090803,0.00144706
20090804,0.0012847
20090805,0.00243786
20090806,0.00258802
20090807,0.00302823
20090810,0.0030385
20090811,0.00319636
20090812,0.00181989
20090813,0.00207657
20090814,0.00166845
20090817,0.0100303
20090818,0.0100958
20090819,0.010038
20090820,0.0210153
20090821,0.0211141
20090824,0.0138673
20090825,0.0137056
20090826,0.0137697
20090827,0.0129464
20090828,0.0130516
20090831,0.0124051
20090901,0.0139437
20090902,0.01629
20090903,0.00870536
20090904,0.00860526
20090908,0.00865146
20090909,0.00742989
20090910,0.00628868
20090911,0.0029801
20090914,0.00351015
20090915,0.010208
20090916,0.0100129
20090917,0.00865764
20090918,0.00825978
20090921,0.00769379
20090922,0.00130395
20090923,0.00564713
20090924,0.0132529
20090925,0.0347293
20090928,0.048042
20090929,0.0477019
20090930,0.0438439
20091001,0.0365769
20091002,0.0151133
20091005,0.0106542
20091006,0.0103924
20091007,0.0101922
20091008,0.00979948
20091009,0.0102461
20091012,0.00140149
20091013,0.00154139
20091014,0.0117307
20091015,0.0115497
20091016,0.0108323
20091019,0.0223691
20091020,0.0227605
20091021,0.0124429
20091022,0.0124262
20091023,0.0126893
20091026,0.0107208
20091027,0.0323673
20091028,0.0499398
20091029,0.054683
20091030,0.0552952
