201808301600,290.94,291.36,289.63,290.3,290.3,999
201808291600,290.16,291.74,289.8854,291.48,291.48,999
201808281600,290.3,290.4175,289.4,289.92,289.92,999
201808271600,288.86,289.9,288.68,289.78,289.78,999
201808241600,286.44,287.67,286.38,287.51,287.51,999
201808231600,285.97,286.94,285.43,285.79,285.79,999
201808221600,285.88,286.76,285.575,286.17,286.17,999
201808211600,286.25,287.31,285.7135,286.34,286.34,999
201808201600,285.57,285.97,285.06,285.67,285.67,999
201808171600,283.83,285.5601,283.37,285.06,285.06,999
201808161600,283.4,285.04,283.36,284.06,284.06,999
201808151600,282.38,282.54,280.16,281.78,281.78,999
201808141600,282.92,284.17,282.4833,283.9,283.9,999
201808131600,283.47,284.16,281.77,282.1,282.1,999
201808101600,283.45,284.055,282.36,283.16,283.16,999
201808091600,285.53,285.97,284.915,285.07,285.07,999
201808081600,285.39,285.91,284.94,285.46,285.46,999
201808071600,285.39,286.01,285.24,285.58,285.58,999
201808061600,283.64,284.99,283.2015,284.64,284.64,999
201808031600,282.53,283.6577,282.33,283.6,283.6,999
201808021600,279.39,282.58,279.16,282.39,282.39,999
201808011600,281.56,282.13,280.1315,280.86,280.86,999
201807311600,280.81,282.02,280.38,281.33,281.33,999
201807301600,281.51,281.69,279.36,279.95,279.95,999
201807271600,283.71,283.82,280.38,281.42,281.42,999
201807261600,283.2,284.11,283.09,283.34,283.34,999
201807251600,281.33,284.37,281.28,284.01,284.01,999
201807241600,281.79,282.56,280.63,281.61,281.61,999
201807231600,279.45,280.43,279.06,280.2,280.2,999
201807201600,279.77,280.48,279.5,279.68,279.68,999
201807191600,280.31,280.74,279.46,280,280,999
201807181600,280.56,281.18,280.06,281.06,281.06,999
201807171600,278.47,280.91,278.41,280.47,280.47,999
201807161600,279.64,279.803,278.84,279.34,279.34,999
201807131600,279.17,279.93,278.66,279.59,279.59,999
201807121600,278.28,279.43,277.6,279.37,279.37,999
201807111600,277.15,278.04,276.52,276.86,276.86,999
201807101600,278.41,279.01,278.08,278.9,278.9,999
201807091600,276.55,277.96,276.5,277.9,277.9,999
201807061600,273.14,275.84,272.715,275.42,275.42,999
201807051600,272.17,273.18,270.96,273.11,273.11,999
201807031600,272.87,272.98,270.42,270.9,270.9,999
201807021600,269.51,272.04,269.24,271.86,271.86,999
201806291600,272.12,273.66,271.1495,271.28,271.28,999
201806281600,269.29,271.75,268.49,270.89,270.89,999
201806271600,272.26,273.865,269.18,269.35,269.35,999
201806261600,271.64,272.56,270.79,271.6,271.6,999
201806251600,273.44,273.6162,269.1,271,271,999
201806221600,275.66,275.785,274.49,274.74,274.74,999
201806211600,275.96,275.98,273.68,274.24,274.24,999
201806201600,276.27,276.72,275.59,275.97,275.97,999
201806191600,274,275.75,273.53,275.5,275.5,999
201806181600,275.49,276.7,274.95,276.56,276.56,999
201806151600,276.6,277.51,275.35,277.13,277.13,999
201806141600,279.01,279.33,278.0599,278.73,278.73,999
201806131600,279.19,279.48,277.8,278.03,278.03,999
201806121600,279.03,279.33,278.19,278.92,278.92,999
201806111600,278.44,279.37,278.31,278.56,278.56,999
201806081600,276.85,278.25,276.66,278.19,278.19,999
201806071600,277.95,278.28,276.34,277.37,277.37,999
201806061600,275.79,277.52,275.09,277.4,277.4,999
201806051600,275.05,275.53,274.18,275.1,275.1,999
201806041600,274.53,275.185,274.26,274.9,274.9,999
201806011600,272.41,273.94,272.33,273.6,273.6,999
201805311600,272.15,272.49,270.255,270.94,270.94,999
201805301600,270.5,273.11,270.42,272.61,272.61,999
201805291600,270.31,271.17,267.76,269.02,269.02,999
201805251600,272.15,272.86,271.58,272.15,272.15,999
201805241600,272.91,273.22,270.78,272.8,272.8,999
201805231600,271.17,273.39,270.99,273.36,273.36,999
201805221600,273.96,274.25,272.24,272.61,272.61,999
201805211600,273.01,273.98,271.3512,273.37,273.37,999
201805181600,271.62,272.03,270.93,271.33,271.33,999
201805171600,271.94,273.23,271.13,272.01,272.01,999
201805161600,271.14,272.76,271.11,272.24,272.24,999
201805151600,271.59,271.61,270.03,271.1,271.1,999
201805141600,273.34,274.08,272.36,272.98,272.98,999
201805111600,272.16,273.15,271.58,272.85,272.85,999
201805101600,270.34,272.39,270.22,272.02,272.02,999
201805091600,267.68,269.865,267.09,269.5,269.5,999
201805081600,266.5,267.325,265.15,266.92,266.92,999
201805071600,266.89,268.02,266.11,266.92,266.92,999
201805041600,261.52,266.7892,261.15,266.02,266.02,999
201805031600,262.26,263.36,259.05,262.62,262.62,999
201805021600,264.76,265.68,262.76,263.2,263.2,999
201805011600,263.87,265.1,262.11,264.98,264.98,999
201804301600,267.26,267.89,264.43,264.51,264.51,999
201804271600,267,267.34,265.5,266.56,266.56,999
201804261600,264.79,267.2452,264.29,266.31,266.31,999
201804251600,262.91,264.13,260.85,263.63,263.63,999
201804241600,267.73,267.9762,261.28,262.98,262.98,999
201804231600,267.26,267.89,265.35,266.57,266.57,999
201804201600,268.81,269.06,265.61,266.61,266.61,999
201804191600,269.65,269.88,267.72,268.89,268.89,999
201804181600,270.69,271.3,269.87,270.39,270.39,999
201804171600,269.33,270.87,268.75,270.19,270.19,999
201804161600,267,268.2,266.07,267.33,267.33,999
201804131600,267.41,267.54,264.01,265.15,265.15,999
201804121600,265.26,267,265.06,265.93,265.93,999
201804111600,263.47,265.64,263.39,263.76,263.76,999
201804101600,264.27,266.04,262.98,265.15,265.15,999
201804091600,261.37,264.84,259.9356,261,261,999
201804061600,263.42,265.11,258,259.72,259.72,999
201804051600,265.55,266.64,264.32,265.64,265.64,999
201804041600,256.75,264.355,256.6,263.56,263.56,999
201804031600,258.87,261.31,256.84,260.77,260.77,999
201804021600,262.55,263.13,254.67,257.47,257.47,999
201803291600,261.12,265.26,259.8389,263.15,263.15,999
201803281600,260.75,262.64,258.58,259.83,259.83,999
201803271600,266.17,266.77,258.84,260.6,260.6,999
201803261600,262.13,265.43,259.41,265.11,265.11,999
201803231600,264.17,265.02,257.83,258.05,258.05,999
201803221600,267.91,268.87,263.36,263.67,263.67,999
201803211600,270.9,273.27,270.19,270.43,270.43,999
201803201600,270.94,271.67,270.18,270.95,270.95,999
201803191600,273.35,273.38,268.62,270.49,270.49,999
201803161600,274.5,275.39,274.14,274.2,274.2,999
201803151600,275.88,276.61,274.43,275,275,999
201803141600,277.81,278.02,274.67,275.3,275.3,999
201803131600,279.84,280.41,276.03,276.72,276.72,999
201803121600,279.2,279.91,278.0801,278.52,278.52,999
201803091600,275.7,278.87,275.34,278.87,278.87,999
201803081600,273.55,274.24,272.42,274.1,274.1,999
201803071600,270.42,273.18,270.2,272.78,272.78,999
201803061600,273.3,273.39,271.18,272.88,272.88,999
201803051600,267.73,272.89,267.61,272.19,272.19,999
201803021600,265.8,269.72,264.82,269.08,269.08,999
201803011600,271.41,273.17,266,267.7,267.7,999
201802281600,275.68,276.19,271.29,271.65,271.65,999
201802271600,278.11,278.92,274.36,274.43,274.43,999
201802261600,275.93,278.01,275.26,277.9,277.9,999
201802231600,271.79,274.71,271.25,274.71,274.71,999
201802221600,271.1,273.05,269.64,270.4,270.4,999
201802211600,271.9,274.72,269.94,270.05,270.05,999
201802201600,272.03,273.67,270.5,271.4,271.4,999
201802161600,272.32,275.32,272.27,273.11,273.11,999
201802151600,271.57,273.04,268.77,273.03,273.03,999
201802141600,264.31,270,264.3,269.59,269.59,999
201802131600,263.97,266.62,263.31,266,266,999
201802121600,263.83,267.01,261.6644,265.34,265.34,999
201802091600,260.8,263.61,252.92,261.5,261.5,999
201802081600,268.01,268.17,257.59,257.63,257.63,999
201802071600,268.5,272.36,267.58,267.67,267.67,999
201802061600,259.94,269.7,258.7,269.13,269.13,999
201802051600,273.45,275.85,263.31,263.93,263.93,999
201802021600,280.08,280.23,275.41,275.45,275.45,999
201802011600,281.07,283.06,280.68,281.58,281.58,999
201801311600,282.73,283.3,280.68,281.9,281.9,999
201801301600,282.6,284.736,281.22,281.76,281.76,999
201801291600,285.93,286.43,284.5,284.68,284.68,999
201801261600,284.25,286.6285,283.96,286.58,286.58,999
201801251600,284.16,284.27,282.405,283.3,283.3,999
201801241600,284.02,284.7,281.84,283.18,283.18,999
201801231600,282.74,283.62,282.37,283.29,283.29,999
201801221600,280.17,282.69,280.11,282.69,282.69,999
201801191600,279.8,280.41,279.14,280.41,280.41,999
201801181600,279.48,279.96,278.58,279.14,279.14,999
201801171600,278.03,280.05,276.97,279.61,279.61,999
201801161600,279.35,280.09,276.18,276.97,276.97,999
201801121600,276.42,278.11,276.0819,277.92,277.92,999
201801111600,274.75,276.12,274.56,276.12,276.12,999
201801101600,273.68,274.42,272.92,274.12,274.12,999
201801091600,274.4,275.25,274.081,274.54,274.54,999
201801081600,273.31,274.1,272.98,273.92,273.92,999
201801051600,272.51,273.56,271.95,273.42,273.42,999
201801041600,271.2,272.16,270.5447,271.61,271.61,999
201801031600,268.96,270.64,268.96,270.47,270.47,999
201801021600,267.84,268.81,267.4,268.77,268.77,999
201712291600,268.53,268.55,266.64,266.86,266.86,999
201712281600,267.89,267.92,267.45,267.87,267.87,999
201712271600,267.38,267.73,267.01,267.32,267.32,999
201712261600,267.05,267.4377,266.885,267.19,267.19,999
201712221600,267.6,267.635,266.9,267.51,267.51,999
201712211600,267.74,268.385,267.3,267.58,267.58,999
